userId,restaurantId,rating,review
9,33,2.0,"My experience at Fry Delight was mediocre. The food was alright, but the place was too crowded."
28,33,5.0,A wonderful dining experience at Fry Delight. The food was exquisite and the staff went above and beyond.
4,33,1.0,I would not recommend Fry Delight to anyone. The food lacked flavor and the staff was not attentive.
27,33,2.0,Visited Fry Delight and found the food to be just alright. Service could have been better.
32,33,5.0,A wonderful dining experience at Fry Delight. The food was exquisite and the staff went above and beyond.
17,33,2.0,Visited Fry Delight and found the food to be just alright. Service could have been better.
5,33,3.0,I enjoyed my meal at Fry Delight. The food was tasty and the service was satisfactory.
10,33,5.0,Fry Delight exceeded my expectations. The food was phenomenal and the service was exceptional.
6,33,5.0,Highly recommend Fry Delight for a perfect meal. Everything from the food to the service was outstanding.
11,34,1.0,I had a terrible experience at Juice Junction. The food was tasteless and the service was incredibly slow.
10,34,5.0,A wonderful dining experience at Juice Junction. The food was exquisite and the staff went above and beyond.
35,34,2.0,Visited Juice Junction and found the food to be just alright. Service could have been better.
22,34,4.0,"One of the best dining experiences I've had at Juice Junction. The food, service, and atmosphere were all top-notch."
27,34,1.0,I would not recommend Juice Junction to anyone. The food lacked flavor and the staff was not attentive.
30,34,5.0,A wonderful dining experience at Juice Junction. The food was exquisite and the staff went above and beyond.
19,34,3.0,Juice Junction offers good food with decent service. It's a nice place to visit if you're in the area.
2,34,2.0,Visited Juice Junction and found the food to be just alright. Service could have been better.
31,34,4.0,"Absolutely loved Juice Junction. The ambiance is great, the food is amazing, and the staff is friendly."
1,34,4.0,Juice Junction is fantastic! The food is delicious and the service is excellent. Highly recommended!
4,35,3.0,I enjoyed my meal at Dessert Dreams. The food was tasty and the service was satisfactory.
11,35,3.0,I enjoyed my meal at Dessert Dreams. The food was tasty and the service was satisfactory.
29,35,3.0,Dessert Dreams offers good food with decent service. It's a nice place to visit if you're in the area.
27,35,2.0,"My experience at Dessert Dreams was mediocre. The food was alright, but the place was too crowded."
16,35,5.0,Highly recommend Dessert Dreams for a perfect meal. Everything from the food to the service was outstanding.
15,35,1.0,I would not recommend Dessert Dreams to anyone. The food lacked flavor and the staff was not attentive.
7,35,2.0,"My experience at Dessert Dreams was mediocre. The food was alright, but the place was too crowded."
34,35,1.0,I would not recommend Dessert Dreams to anyone. The food lacked flavor and the staff was not attentive.
20,35,4.0,Dessert Dreams is fantastic! The food is delicious and the service is excellent. Highly recommended!
5,35,2.0,"Dessert Dreams was just okay. The food was edible, but nothing special. The service was average."
4,36,5.0,Highly recommend Fiery Wok for a perfect meal. Everything from the food to the service was outstanding.
19,36,3.0,Had a decent meal at Fiery Wok. The food was good and the place was clean. Service was decent too.
25,36,2.0,"My experience at Fiery Wok was mediocre. The food was alright, but the place was too crowded."
27,36,5.0,A wonderful dining experience at Fiery Wok. The food was exquisite and the staff went above and beyond.
8,36,4.0,"Absolutely loved Fiery Wok. The ambiance is great, the food is amazing, and the staff is friendly."
28,36,4.0,Fiery Wok is fantastic! The food is delicious and the service is excellent. Highly recommended!
29,36,1.0,I would not recommend Fiery Wok to anyone. The food lacked flavor and the staff was not attentive.
6,36,5.0,A wonderful dining experience at Fiery Wok. The food was exquisite and the staff went above and beyond.
32,36,2.0,"Fiery Wok was just okay. The food was edible, but nothing special. The service was average."
11,36,5.0,A wonderful dining experience at Fiery Wok. The food was exquisite and the staff went above and beyond.
4,37,3.0,I enjoyed my meal at Soup & Salad. The food was tasty and the service was satisfactory.
35,37,1.0,I had a terrible experience at Soup & Salad. The food was tasteless and the service was incredibly slow.
19,37,4.0,Soup & Salad is fantastic! The food is delicious and the service is excellent. Highly recommended!
32,37,3.0,I enjoyed my meal at Soup & Salad. The food was tasty and the service was satisfactory.
20,37,3.0,Soup & Salad offers good food with decent service. It's a nice place to visit if you're in the area.
29,37,3.0,Had a decent meal at Soup & Salad. The food was good and the place was clean. Service was decent too.
27,37,4.0,Soup & Salad is fantastic! The food is delicious and the service is excellent. Highly recommended!
21,37,5.0,Highly recommend Soup & Salad for a perfect meal. Everything from the food to the service was outstanding.
22,37,2.0,"My experience at Soup & Salad was mediocre. The food was alright, but the place was too crowded."
16,37,5.0,A wonderful dining experience at Soup & Salad. The food was exquisite and the staff went above and beyond.
5,38,5.0,Toast & Jam exceeded my expectations. The food was phenomenal and the service was exceptional.
25,38,2.0,"Toast & Jam was just okay. The food was edible, but nothing special. The service was average."
33,38,4.0,"Absolutely loved Toast & Jam. The ambiance is great, the food is amazing, and the staff is friendly."
29,38,3.0,I enjoyed my meal at Toast & Jam. The food was tasty and the service was satisfactory.
34,38,3.0,Had a decent meal at Toast & Jam. The food was good and the place was clean. Service was decent too.
18,38,2.0,Visited Toast & Jam and found the food to be just alright. Service could have been better.
9,38,5.0,A wonderful dining experience at Toast & Jam. The food was exquisite and the staff went above and beyond.
27,38,5.0,Toast & Jam exceeded my expectations. The food was phenomenal and the service was exceptional.
20,38,1.0,I had a terrible experience at Toast & Jam. The food was tasteless and the service was incredibly slow.
22,38,2.0,Visited Toast & Jam and found the food to be just alright. Service could have been better.
22,39,3.0,Had a decent meal at Tapas Time. The food was good and the place was clean. Service was decent too.
31,39,4.0,"One of the best dining experiences I've had at Tapas Time. The food, service, and atmosphere were all top-notch."
30,39,3.0,I enjoyed my meal at Tapas Time. The food was tasty and the service was satisfactory.
10,39,3.0,I enjoyed my meal at Tapas Time. The food was tasty and the service was satisfactory.
20,39,5.0,Highly recommend Tapas Time for a perfect meal. Everything from the food to the service was outstanding.
29,39,4.0,"One of the best dining experiences I've had at Tapas Time. The food, service, and atmosphere were all top-notch."
17,39,5.0,A wonderful dining experience at Tapas Time. The food was exquisite and the staff went above and beyond.
5,39,4.0,Tapas Time is fantastic! The food is delicious and the service is excellent. Highly recommended!
11,39,3.0,Tapas Time offers good food with decent service. It's a nice place to visit if you're in the area.
34,39,1.0,I would not recommend Tapas Time to anyone. The food lacked flavor and the staff was not attentive.
20,40,2.0,Visited Grill Master and found the food to be just alright. Service could have been better.
2,40,1.0,Disappointed with my visit to Grill Master. The ambiance was dull and the food was subpar.
31,40,4.0,Grill Master is fantastic! The food is delicious and the service is excellent. Highly recommended!
17,40,5.0,Highly recommend Grill Master for a perfect meal. Everything from the food to the service was outstanding.
33,40,5.0,A wonderful dining experience at Grill Master. The food was exquisite and the staff went above and beyond.
21,40,2.0,Visited Grill Master and found the food to be just alright. Service could have been better.
26,40,2.0,"Grill Master was just okay. The food was edible, but nothing special. The service was average."
25,40,5.0,Highly recommend Grill Master for a perfect meal. Everything from the food to the service was outstanding.
19,40,1.0,I had a terrible experience at Grill Master. The food was tasteless and the service was incredibly slow.
27,40,1.0,I would not recommend Grill Master to anyone. The food lacked flavor and the staff was not attentive.
21,41,4.0,"One of the best dining experiences I've had at Baker's Dozen. The food, service, and atmosphere were all top-notch."
27,41,1.0,Disappointed with my visit to Baker's Dozen. The ambiance was dull and the food was subpar.
10,41,2.0,Visited Baker's Dozen and found the food to be just alright. Service could have been better.
34,41,2.0,Visited Baker's Dozen and found the food to be just alright. Service could have been better.
23,41,3.0,I enjoyed my meal at Baker's Dozen. The food was tasty and the service was satisfactory.
7,41,4.0,"One of the best dining experiences I've had at Baker's Dozen. The food, service, and atmosphere were all top-notch."
14,41,4.0,"Absolutely loved Baker's Dozen. The ambiance is great, the food is amazing, and the staff is friendly."
17,41,2.0,"My experience at Baker's Dozen was mediocre. The food was alright, but the place was too crowded."
25,41,5.0,A wonderful dining experience at Baker's Dozen. The food was exquisite and the staff went above and beyond.
20,41,5.0,A wonderful dining experience at Baker's Dozen. The food was exquisite and the staff went above and beyond.
17,42,3.0,I enjoyed my meal at Comfort Food. The food was tasty and the service was satisfactory.
31,42,2.0,Visited Comfort Food and found the food to be just alright. Service could have been better.
13,42,4.0,"Absolutely loved Comfort Food. The ambiance is great, the food is amazing, and the staff is friendly."
16,42,4.0,"Absolutely loved Comfort Food. The ambiance is great, the food is amazing, and the staff is friendly."
9,42,5.0,Highly recommend Comfort Food for a perfect meal. Everything from the food to the service was outstanding.
18,42,3.0,Comfort Food offers good food with decent service. It's a nice place to visit if you're in the area.
10,42,1.0,Disappointed with my visit to Comfort Food. The ambiance was dull and the food was subpar.
8,42,5.0,A wonderful dining experience at Comfort Food. The food was exquisite and the staff went above and beyond.
29,42,4.0,"Absolutely loved Comfort Food. The ambiance is great, the food is amazing, and the staff is friendly."
25,42,2.0,"My experience at Comfort Food was mediocre. The food was alright, but the place was too crowded."
3,43,2.0,"Exotic Bites was just okay. The food was edible, but nothing special. The service was average."
19,43,5.0,A wonderful dining experience at Exotic Bites. The food was exquisite and the staff went above and beyond.
6,43,5.0,Highly recommend Exotic Bites for a perfect meal. Everything from the food to the service was outstanding.
23,43,3.0,Had a decent meal at Exotic Bites. The food was good and the place was clean. Service was decent too.
30,43,1.0,Disappointed with my visit to Exotic Bites. The ambiance was dull and the food was subpar.
15,43,5.0,Exotic Bites exceeded my expectations. The food was phenomenal and the service was exceptional.
21,43,2.0,"Exotic Bites was just okay. The food was edible, but nothing special. The service was average."
9,43,5.0,Exotic Bites exceeded my expectations. The food was phenomenal and the service was exceptional.
24,43,2.0,"Exotic Bites was just okay. The food was edible, but nothing special. The service was average."
16,43,1.0,I would not recommend Exotic Bites to anyone. The food lacked flavor and the staff was not attentive.
22,44,4.0,"One of the best dining experiences I've had at BBQ Barn. The food, service, and atmosphere were all top-notch."
31,44,2.0,"My experience at BBQ Barn was mediocre. The food was alright, but the place was too crowded."
7,44,3.0,BBQ Barn offers good food with decent service. It's a nice place to visit if you're in the area.
9,44,1.0,I had a terrible experience at BBQ Barn. The food was tasteless and the service was incredibly slow.
1,44,5.0,BBQ Barn exceeded my expectations. The food was phenomenal and the service was exceptional.
18,44,5.0,Highly recommend BBQ Barn for a perfect meal. Everything from the food to the service was outstanding.
6,44,1.0,I had a terrible experience at BBQ Barn. The food was tasteless and the service was incredibly slow.
14,44,4.0,BBQ Barn is fantastic! The food is delicious and the service is excellent. Highly recommended!
21,44,1.0,I would not recommend BBQ Barn to anyone. The food lacked flavor and the staff was not attentive.
16,44,4.0,BBQ Barn is fantastic! The food is delicious and the service is excellent. Highly recommended!
19,45,5.0,Highly recommend Pasta House for a perfect meal. Everything from the food to the service was outstanding.
3,45,4.0,Pasta House is fantastic! The food is delicious and the service is excellent. Highly recommended!
1,45,5.0,A wonderful dining experience at Pasta House. The food was exquisite and the staff went above and beyond.
20,45,3.0,Had a decent meal at Pasta House. The food was good and the place was clean. Service was decent too.
35,45,1.0,I would not recommend Pasta House to anyone. The food lacked flavor and the staff was not attentive.
32,45,2.0,Visited Pasta House and found the food to be just alright. Service could have been better.
4,45,4.0,"One of the best dining experiences I've had at Pasta House. The food, service, and atmosphere were all top-notch."
11,45,3.0,I enjoyed my meal at Pasta House. The food was tasty and the service was satisfactory.
10,45,2.0,"Pasta House was just okay. The food was edible, but nothing special. The service was average."
15,45,3.0,Pasta House offers good food with decent service. It's a nice place to visit if you're in the area.
13,46,2.0,"Noodle Nirvana was just okay. The food was edible, but nothing special. The service was average."
12,46,4.0,"Absolutely loved Noodle Nirvana. The ambiance is great, the food is amazing, and the staff is friendly."
26,46,2.0,"Noodle Nirvana was just okay. The food was edible, but nothing special. The service was average."
28,46,3.0,Noodle Nirvana offers good food with decent service. It's a nice place to visit if you're in the area.
17,46,2.0,"My experience at Noodle Nirvana was mediocre. The food was alright, but the place was too crowded."
11,46,3.0,Noodle Nirvana offers good food with decent service. It's a nice place to visit if you're in the area.
3,46,3.0,I enjoyed my meal at Noodle Nirvana. The food was tasty and the service was satisfactory.
35,46,5.0,Noodle Nirvana exceeded my expectations. The food was phenomenal and the service was exceptional.
22,46,3.0,I enjoyed my meal at Noodle Nirvana. The food was tasty and the service was satisfactory.
4,46,3.0,I enjoyed my meal at Noodle Nirvana. The food was tasty and the service was satisfactory.
16,47,3.0,I enjoyed my meal at Curry Corner. The food was tasty and the service was satisfactory.
4,47,1.0,Disappointed with my visit to Curry Corner. The ambiance was dull and the food was subpar.
8,47,3.0,Curry Corner offers good food with decent service. It's a nice place to visit if you're in the area.
30,47,5.0,Curry Corner exceeded my expectations. The food was phenomenal and the service was exceptional.
10,47,2.0,"Curry Corner was just okay. The food was edible, but nothing special. The service was average."
6,47,4.0,Curry Corner is fantastic! The food is delicious and the service is excellent. Highly recommended!
13,47,4.0,"One of the best dining experiences I've had at Curry Corner. The food, service, and atmosphere were all top-notch."
22,47,5.0,A wonderful dining experience at Curry Corner. The food was exquisite and the staff went above and beyond.
17,47,4.0,"One of the best dining experiences I've had at Curry Corner. The food, service, and atmosphere were all top-notch."
23,47,5.0,A wonderful dining experience at Curry Corner. The food was exquisite and the staff went above and beyond.
35,48,5.0,Deli Delight exceeded my expectations. The food was phenomenal and the service was exceptional.
14,48,1.0,Disappointed with my visit to Deli Delight. The ambiance was dull and the food was subpar.
16,48,5.0,Deli Delight exceeded my expectations. The food was phenomenal and the service was exceptional.
6,48,5.0,Highly recommend Deli Delight for a perfect meal. Everything from the food to the service was outstanding.
17,48,2.0,"Deli Delight was just okay. The food was edible, but nothing special. The service was average."
15,48,3.0,I enjoyed my meal at Deli Delight. The food was tasty and the service was satisfactory.
31,48,4.0,Deli Delight is fantastic! The food is delicious and the service is excellent. Highly recommended!
23,48,2.0,Visited Deli Delight and found the food to be just alright. Service could have been better.
12,48,5.0,A wonderful dining experience at Deli Delight. The food was exquisite and the staff went above and beyond.
3,48,1.0,Disappointed with my visit to Deli Delight. The ambiance was dull and the food was subpar.
29,49,4.0,"One of the best dining experiences I've had at Bistro Bliss. The food, service, and atmosphere were all top-notch."
4,49,3.0,I enjoyed my meal at Bistro Bliss. The food was tasty and the service was satisfactory.
30,49,1.0,I would not recommend Bistro Bliss to anyone. The food lacked flavor and the staff was not attentive.
9,49,3.0,Had a decent meal at Bistro Bliss. The food was good and the place was clean. Service was decent too.
17,49,2.0,Visited Bistro Bliss and found the food to be just alright. Service could have been better.
14,49,1.0,I had a terrible experience at Bistro Bliss. The food was tasteless and the service was incredibly slow.
15,49,4.0,"Absolutely loved Bistro Bliss. The ambiance is great, the food is amazing, and the staff is friendly."
19,49,1.0,Disappointed with my visit to Bistro Bliss. The ambiance was dull and the food was subpar.
2,49,1.0,I had a terrible experience at Bistro Bliss. The food was tasteless and the service was incredibly slow.
18,49,4.0,Bistro Bliss is fantastic! The food is delicious and the service is excellent. Highly recommended!
19,50,4.0,"Absolutely loved Snack Shack. The ambiance is great, the food is amazing, and the staff is friendly."
27,50,4.0,"Absolutely loved Snack Shack. The ambiance is great, the food is amazing, and the staff is friendly."
12,50,1.0,Disappointed with my visit to Snack Shack. The ambiance was dull and the food was subpar.
9,50,5.0,Snack Shack exceeded my expectations. The food was phenomenal and the service was exceptional.
25,50,3.0,Had a decent meal at Snack Shack. The food was good and the place was clean. Service was decent too.
21,50,2.0,Visited Snack Shack and found the food to be just alright. Service could have been better.
24,50,4.0,"One of the best dining experiences I've had at Snack Shack. The food, service, and atmosphere were all top-notch."
30,50,2.0,Visited Snack Shack and found the food to be just alright. Service could have been better.
14,50,2.0,"Snack Shack was just okay. The food was edible, but nothing special. The service was average."
33,50,1.0,I would not recommend Snack Shack to anyone. The food lacked flavor and the staff was not attentive.
30,51,1.0,I had a terrible experience at Bistro Bella. The food was tasteless and the service was incredibly slow.
28,51,4.0,"One of the best dining experiences I've had at Bistro Bella. The food, service, and atmosphere were all top-notch."
25,51,1.0,I had a terrible experience at Bistro Bella. The food was tasteless and the service was incredibly slow.
15,51,2.0,"Bistro Bella was just okay. The food was edible, but nothing special. The service was average."
8,51,1.0,Disappointed with my visit to Bistro Bella. The ambiance was dull and the food was subpar.
32,51,1.0,I would not recommend Bistro Bella to anyone. The food lacked flavor and the staff was not attentive.
12,51,5.0,Highly recommend Bistro Bella for a perfect meal. Everything from the food to the service was outstanding.
5,51,1.0,I had a terrible experience at Bistro Bella. The food was tasteless and the service was incredibly slow.
9,51,1.0,I would not recommend Bistro Bella to anyone. The food lacked flavor and the staff was not attentive.
7,51,4.0,Bistro Bella is fantastic! The food is delicious and the service is excellent. Highly recommended!
35,52,3.0,I enjoyed my meal at Sunrise Eats. The food was tasty and the service was satisfactory.
14,52,5.0,Highly recommend Sunrise Eats for a perfect meal. Everything from the food to the service was outstanding.
4,52,3.0,Had a decent meal at Sunrise Eats. The food was good and the place was clean. Service was decent too.
9,52,3.0,Had a decent meal at Sunrise Eats. The food was good and the place was clean. Service was decent too.
17,52,5.0,Sunrise Eats exceeded my expectations. The food was phenomenal and the service was exceptional.
10,52,4.0,"Absolutely loved Sunrise Eats. The ambiance is great, the food is amazing, and the staff is friendly."
8,52,3.0,Had a decent meal at Sunrise Eats. The food was good and the place was clean. Service was decent too.
27,52,5.0,Highly recommend Sunrise Eats for a perfect meal. Everything from the food to the service was outstanding.
24,52,2.0,Visited Sunrise Eats and found the food to be just alright. Service could have been better.
19,52,4.0,"One of the best dining experiences I've had at Sunrise Eats. The food, service, and atmosphere were all top-notch."
32,53,2.0,"My experience at Tasty Treats was mediocre. The food was alright, but the place was too crowded."
4,53,4.0,Tasty Treats is fantastic! The food is delicious and the service is excellent. Highly recommended!
23,53,5.0,A wonderful dining experience at Tasty Treats. The food was exquisite and the staff went above and beyond.
25,53,2.0,"Tasty Treats was just okay. The food was edible, but nothing special. The service was average."
26,53,3.0,I enjoyed my meal at Tasty Treats. The food was tasty and the service was satisfactory.
17,53,2.0,"My experience at Tasty Treats was mediocre. The food was alright, but the place was too crowded."
11,53,1.0,Disappointed with my visit to Tasty Treats. The ambiance was dull and the food was subpar.
33,53,4.0,"Absolutely loved Tasty Treats. The ambiance is great, the food is amazing, and the staff is friendly."
14,53,5.0,Highly recommend Tasty Treats for a perfect meal. Everything from the food to the service was outstanding.
27,53,2.0,"My experience at Tasty Treats was mediocre. The food was alright, but the place was too crowded."
16,54,5.0,Highly recommend Fresh Bites for a perfect meal. Everything from the food to the service was outstanding.
17,54,2.0,"Fresh Bites was just okay. The food was edible, but nothing special. The service was average."
14,54,3.0,Fresh Bites offers good food with decent service. It's a nice place to visit if you're in the area.
22,54,5.0,Highly recommend Fresh Bites for a perfect meal. Everything from the food to the service was outstanding.
21,54,1.0,I had a terrible experience at Fresh Bites. The food was tasteless and the service was incredibly slow.
3,54,2.0,Visited Fresh Bites and found the food to be just alright. Service could have been better.
15,54,5.0,Fresh Bites exceeded my expectations. The food was phenomenal and the service was exceptional.
28,54,4.0,Fresh Bites is fantastic! The food is delicious and the service is excellent. Highly recommended!
12,54,3.0,Fresh Bites offers good food with decent service. It's a nice place to visit if you're in the area.
30,54,1.0,I had a terrible experience at Fresh Bites. The food was tasteless and the service was incredibly slow.
13,55,5.0,A wonderful dining experience at Golden Grill. The food was exquisite and the staff went above and beyond.
8,55,3.0,Golden Grill offers good food with decent service. It's a nice place to visit if you're in the area.
31,55,4.0,"One of the best dining experiences I've had at Golden Grill. The food, service, and atmosphere were all top-notch."
16,55,3.0,Golden Grill offers good food with decent service. It's a nice place to visit if you're in the area.
23,55,3.0,Golden Grill offers good food with decent service. It's a nice place to visit if you're in the area.
20,55,5.0,A wonderful dining experience at Golden Grill. The food was exquisite and the staff went above and beyond.
33,55,4.0,Golden Grill is fantastic! The food is delicious and the service is excellent. Highly recommended!
7,55,4.0,"Absolutely loved Golden Grill. The ambiance is great, the food is amazing, and the staff is friendly."
35,55,2.0,"My experience at Golden Grill was mediocre. The food was alright, but the place was too crowded."
34,55,3.0,Golden Grill offers good food with decent service. It's a nice place to visit if you're in the area.
3,56,3.0,Had a decent meal at The Fancy Fork. The food was good and the place was clean. Service was decent too.
15,56,2.0,"My experience at The Fancy Fork was mediocre. The food was alright, but the place was too crowded."
10,56,2.0,"My experience at The Fancy Fork was mediocre. The food was alright, but the place was too crowded."
2,56,5.0,The Fancy Fork exceeded my expectations. The food was phenomenal and the service was exceptional.
9,56,4.0,"One of the best dining experiences I've had at The Fancy Fork. The food, service, and atmosphere were all top-notch."
18,56,3.0,The Fancy Fork offers good food with decent service. It's a nice place to visit if you're in the area.
19,56,4.0,"One of the best dining experiences I've had at The Fancy Fork. The food, service, and atmosphere were all top-notch."
29,56,4.0,"Absolutely loved The Fancy Fork. The ambiance is great, the food is amazing, and the staff is friendly."
24,56,2.0,Visited The Fancy Fork and found the food to be just alright. Service could have been better.
14,56,3.0,Had a decent meal at The Fancy Fork. The food was good and the place was clean. Service was decent too.
9,57,1.0,I had a terrible experience at Sizzle Spot. The food was tasteless and the service was incredibly slow.
32,57,4.0,Sizzle Spot is fantastic! The food is delicious and the service is excellent. Highly recommended!
12,57,2.0,"Sizzle Spot was just okay. The food was edible, but nothing special. The service was average."
4,57,2.0,"Sizzle Spot was just okay. The food was edible, but nothing special. The service was average."
17,57,2.0,Visited Sizzle Spot and found the food to be just alright. Service could have been better.
2,57,4.0,"Absolutely loved Sizzle Spot. The ambiance is great, the food is amazing, and the staff is friendly."
27,57,1.0,Disappointed with my visit to Sizzle Spot. The ambiance was dull and the food was subpar.
28,57,5.0,A wonderful dining experience at Sizzle Spot. The food was exquisite and the staff went above and beyond.
3,57,4.0,Sizzle Spot is fantastic! The food is delicious and the service is excellent. Highly recommended!
22,57,1.0,Disappointed with my visit to Sizzle Spot. The ambiance was dull and the food was subpar.
27,58,4.0,Spicy Affairs is fantastic! The food is delicious and the service is excellent. Highly recommended!
1,58,1.0,I had a terrible experience at Spicy Affairs. The food was tasteless and the service was incredibly slow.
2,58,5.0,Spicy Affairs exceeded my expectations. The food was phenomenal and the service was exceptional.
18,58,2.0,"Spicy Affairs was just okay. The food was edible, but nothing special. The service was average."
32,58,5.0,Highly recommend Spicy Affairs for a perfect meal. Everything from the food to the service was outstanding.
10,58,3.0,Spicy Affairs offers good food with decent service. It's a nice place to visit if you're in the area.
34,58,3.0,Spicy Affairs offers good food with decent service. It's a nice place to visit if you're in the area.
17,58,1.0,I would not recommend Spicy Affairs to anyone. The food lacked flavor and the staff was not attentive.
35,58,4.0,"Absolutely loved Spicy Affairs. The ambiance is great, the food is amazing, and the staff is friendly."
23,58,5.0,Spicy Affairs exceeded my expectations. The food was phenomenal and the service was exceptional.
15,59,1.0,Disappointed with my visit to Yummy Yard. The ambiance was dull and the food was subpar.
20,59,1.0,Disappointed with my visit to Yummy Yard. The ambiance was dull and the food was subpar.
6,59,2.0,"Yummy Yard was just okay. The food was edible, but nothing special. The service was average."
3,59,4.0,"Absolutely loved Yummy Yard. The ambiance is great, the food is amazing, and the staff is friendly."
32,59,3.0,I enjoyed my meal at Yummy Yard. The food was tasty and the service was satisfactory.
13,59,1.0,Disappointed with my visit to Yummy Yard. The ambiance was dull and the food was subpar.
30,59,1.0,I had a terrible experience at Yummy Yard. The food was tasteless and the service was incredibly slow.
29,59,2.0,Visited Yummy Yard and found the food to be just alright. Service could have been better.
18,59,5.0,A wonderful dining experience at Yummy Yard. The food was exquisite and the staff went above and beyond.
16,59,3.0,Had a decent meal at Yummy Yard. The food was good and the place was clean. Service was decent too.
5,60,2.0,Visited Sweet Tooth and found the food to be just alright. Service could have been better.
18,60,4.0,Sweet Tooth is fantastic! The food is delicious and the service is excellent. Highly recommended!
3,60,3.0,Had a decent meal at Sweet Tooth. The food was good and the place was clean. Service was decent too.
12,60,5.0,Sweet Tooth exceeded my expectations. The food was phenomenal and the service was exceptional.
30,60,5.0,A wonderful dining experience at Sweet Tooth. The food was exquisite and the staff went above and beyond.
28,60,5.0,A wonderful dining experience at Sweet Tooth. The food was exquisite and the staff went above and beyond.
11,60,4.0,"One of the best dining experiences I've had at Sweet Tooth. The food, service, and atmosphere were all top-notch."
1,60,2.0,Visited Sweet Tooth and found the food to be just alright. Service could have been better.
7,60,1.0,Disappointed with my visit to Sweet Tooth. The ambiance was dull and the food was subpar.
19,60,3.0,Had a decent meal at Sweet Tooth. The food was good and the place was clean. Service was decent too.
7,61,3.0,Had a decent meal at Urban Delights. The food was good and the place was clean. Service was decent too.
28,61,3.0,Urban Delights offers good food with decent service. It's a nice place to visit if you're in the area.
15,61,4.0,Urban Delights is fantastic! The food is delicious and the service is excellent. Highly recommended!
5,61,3.0,I enjoyed my meal at Urban Delights. The food was tasty and the service was satisfactory.
11,61,4.0,"Absolutely loved Urban Delights. The ambiance is great, the food is amazing, and the staff is friendly."
20,61,2.0,Visited Urban Delights and found the food to be just alright. Service could have been better.
25,61,5.0,Highly recommend Urban Delights for a perfect meal. Everything from the food to the service was outstanding.
30,61,4.0,Urban Delights is fantastic! The food is delicious and the service is excellent. Highly recommended!
34,61,5.0,A wonderful dining experience at Urban Delights. The food was exquisite and the staff went above and beyond.
13,61,2.0,Visited Urban Delights and found the food to be just alright. Service could have been better.
5,62,4.0,"Absolutely loved Coastal Cuisine. The ambiance is great, the food is amazing, and the staff is friendly."
6,62,3.0,Had a decent meal at Coastal Cuisine. The food was good and the place was clean. Service was decent too.
18,62,1.0,I had a terrible experience at Coastal Cuisine. The food was tasteless and the service was incredibly slow.
10,62,3.0,Coastal Cuisine offers good food with decent service. It's a nice place to visit if you're in the area.
13,62,3.0,Coastal Cuisine offers good food with decent service. It's a nice place to visit if you're in the area.
23,62,1.0,I had a terrible experience at Coastal Cuisine. The food was tasteless and the service was incredibly slow.
26,62,1.0,I had a terrible experience at Coastal Cuisine. The food was tasteless and the service was incredibly slow.
21,62,4.0,"Absolutely loved Coastal Cuisine. The ambiance is great, the food is amazing, and the staff is friendly."
35,62,5.0,Highly recommend Coastal Cuisine for a perfect meal. Everything from the food to the service was outstanding.
24,62,5.0,A wonderful dining experience at Coastal Cuisine. The food was exquisite and the staff went above and beyond.
7,63,4.0,Rustic Table is fantastic! The food is delicious and the service is excellent. Highly recommended!
2,63,3.0,Rustic Table offers good food with decent service. It's a nice place to visit if you're in the area.
6,63,4.0,Rustic Table is fantastic! The food is delicious and the service is excellent. Highly recommended!
23,63,5.0,Rustic Table exceeded my expectations. The food was phenomenal and the service was exceptional.
18,63,5.0,Highly recommend Rustic Table for a perfect meal. Everything from the food to the service was outstanding.
3,63,2.0,Visited Rustic Table and found the food to be just alright. Service could have been better.
20,63,4.0,Rustic Table is fantastic! The food is delicious and the service is excellent. Highly recommended!
29,63,2.0,"My experience at Rustic Table was mediocre. The food was alright, but the place was too crowded."
26,63,3.0,Rustic Table offers good food with decent service. It's a nice place to visit if you're in the area.
11,63,4.0,Rustic Table is fantastic! The food is delicious and the service is excellent. Highly recommended!
5,64,3.0,Had a decent meal at Harvest Moon. The food was good and the place was clean. Service was decent too.
11,64,4.0,"One of the best dining experiences I've had at Harvest Moon. The food, service, and atmosphere were all top-notch."
28,64,5.0,Harvest Moon exceeded my expectations. The food was phenomenal and the service was exceptional.
18,64,4.0,Harvest Moon is fantastic! The food is delicious and the service is excellent. Highly recommended!
14,64,2.0,"My experience at Harvest Moon was mediocre. The food was alright, but the place was too crowded."
10,64,1.0,I would not recommend Harvest Moon to anyone. The food lacked flavor and the staff was not attentive.
16,64,3.0,I enjoyed my meal at Harvest Moon. The food was tasty and the service was satisfactory.
26,64,4.0,"Absolutely loved Harvest Moon. The ambiance is great, the food is amazing, and the staff is friendly."
3,64,4.0,"Absolutely loved Harvest Moon. The ambiance is great, the food is amazing, and the staff is friendly."
12,64,4.0,"One of the best dining experiences I've had at Harvest Moon. The food, service, and atmosphere were all top-notch."
9,65,4.0,"One of the best dining experiences I've had at Moonlight Dine. The food, service, and atmosphere were all top-notch."
20,65,2.0,"My experience at Moonlight Dine was mediocre. The food was alright, but the place was too crowded."
21,65,4.0,"Absolutely loved Moonlight Dine. The ambiance is great, the food is amazing, and the staff is friendly."
13,65,4.0,"Absolutely loved Moonlight Dine. The ambiance is great, the food is amazing, and the staff is friendly."
